vPHOS,vTP,iTCO2,Carotenoids_whole_blood,vUA,iGlu,vCK,iHct,iCl,iNa,iAnGap,vGLU,iK,iHb,vGLOB,vK,vAST,vALB,vCA,vNA,Age,FH
7.1,3.2,18.0,0.57,9.3,304.0,2685.0,24.0,119.0,147.0,17.0,312.0,5.8,8.2,0.9,6.8,202.0,2.4,12.7,157.0,19.0,0.0
6.2,3.3,20.0,0.937948597,2.3,234.0,2211.0,18.0,118.0,146.0,14.0,233.0,5.0,6.1,1.5,6.0,180.0,1.8,11.7,150.0,26.0,0.0
6.8,3.9,24.0,1.29,5.3,268.0,5852.0,27.0,110.0,146.0,18.0,283.0,5.8,9.2,1.7,8.14,295.0,2.2,13.3,164.0,46.0,0.0
5.5,2.9,24.0,0.78,6.1,271.0,3314.0,24.0,105.0,141.0,17.0,279.0,4.9,8.2,1.0,6.4,185.0,1.9,11.4,146.0,21.0,0.0
4.7,3.1,26.0,0.77,9.0,299.0,3457.0,22.0,103.0,140.0,17.0,322.0,5.3,7.5,1.0,6.8,192.0,2.2,12.8,152.0,21.0,0.0
5.3,2.5,27.0,0.86,5.1,233.0,4042.6,19.0,110.0,143.0,13.0,236.0,5.2,6.5,0.8,7.0,236.0,1.7,11.5,149.0,23.0,0.0
6.6,3.3,22.0,0.18,3.5,244.0,2773.6,21.0,106.0,144.0,22.0,244.0,4.5,7.1,1.4,5.8,192.0,1.9,11.5,150.0,21.0,0.0
5.7,3.6,26.0,1.36,6.7,248.0,3047.0,24.0,107.0,141.0,14.0,253.0,5.7,8.2,1.2,7.0,194.0,2.4,12.5,152.0,21.0,0.0
5.3,2.8,25.0,1.75,3.2,236.0,5939.6,22.0,107.0,146.0,20.0,236.0,5.5,7.5,0.9,7.720000000000001,246.0,1.8,11.7,154.0,37.0,1.0
3.3,3.5,17.0,2.47,6.1,292.0,5679.4,21.0,115.0,149.0,25.0,297.0,5.8,7.1,1.5,7.4799999999999995,239.0,2.0,12.7,155.0,40.0,0.0
5.6,3.7,22.0,0.65,3.1,245.0,6785.0,23.0,110.0,143.0,18.0,250.0,6.1,7.8,1.5,7.4,239.0,2.2,12.4,159.0,29.0,0.0
7.6,3.5,28.0,3.23,6.6,230.0,3645.4,23.0,110.0,148.0,16.0,242.0,5.2,7.8,0.8,5.26,557.0,2.6,11.4,154.0,42.0,0.0
4.4,2.4,19.0,1.17,3.3,231.0,1118.0,18.0,114.0,145.0,17.0,226.0,5.1,6.1,0.4,5.6,189.0,2.0,12.0,153.0,8.0,0.0
6.3,3.0,23.0,0.7,1.7,254.0,5630.0,21.0,111.0,143.0,16.0,267.0,5.4,7.1,1.0,7.1,180.0,2.0,11.3,153.0,25.0,0.0
5.7,3.2,26.0,2.5092,9.2,269.0,2279.0,21.0,107.0,139.0,12.0,272.0,5.7,7.1,0.9,6.1,185.0,2.3,11.6,146.0,19.0,0.0
6.2,2.9,27.0,0.65,4.3,237.0,3362.0,20.0,108.0,146.0,17.0,244.0,5.6,6.8,1.2,6.8,215.0,1.7,11.5,152.0,22.0,0.0
7.2,3.2,19.0,0.73,5.8,248.0,3399.0,21.0,111.0,148.0,24.0,256.0,5.5,7.1,1.2,7.8,203.0,1.9,12.6,159.0,28.0,0.0
6.3,3.8,24.0,1.28,7.5,204.0,3535.6,25.0,118.0,151.0,14.0,201.0,5.2,8.5,1.7,4.5600000000000005,666.0,2.1,12.4,159.0,56.0,1.0
6.3,3.0,23.0,0.072718385,1.4,240.0,3434.0,23.0,108.0,144.0,19.0,244.0,6.0,7.8,1.5,7.2,192.0,1.5,11.1,148.0,29.0,0.0
5.8,2.8,24.0,0.58,1.5,230.0,1332.0,20.0,107.0,144.0,19.0,224.0,5.0,6.8,0.8,5.8,184.0,2.0,11.4,150.0,28.0,0.0
3.8,3.7,17.0,0.26,4.5,152.0,989.0,25.0,120.0,150.0,18.0,145.0,4.0,8.5,0.96,4.5,216.0,1.8199999999999998,10.7,151.0,21.0,1.0
5.6,3.8,21.0,1.57,5.6,228.0,4020.0,23.0,106.0,144.0,23.0,223.0,5.7,7.8,1.8,6.38,419.0,2.0,12.2,151.0,44.0,0.0
6.3,3.3,28.0,1.26,6.4,262.0,3221.0,18.0,110.0,143.0,11.0,286.0,5.1,6.1,0.9,6.4,185.0,2.3,12.0,161.0,27.0,0.0
6.9,3.0,24.0,2.722616578,15.2,213.0,3127.8,21.0,111.0,143.0,14.0,213.0,4.8,7.1,1.1,6.6,211.0,1.9,11.6,150.0,21.0,0.0
6.6,2.7,25.0,0.1880671589999999,6.0,336.0,3957.0,17.0,106.0,138.0,13.0,344.0,5.4,5.8,0.9,6.9,192.0,1.8,12.040000000000001,149.0,10.0,0.0
7.1,3.0,30.0,1.15744521,4.8,221.0,3900.4,25.0,112.0,144.0,8.0,224.0,5.3,8.5,1.0,7.62,313.0,2.0,11.6,150.0,22.0,0.0
3.5,3.2,20.0,0.53,9.4,162.0,1392.0,18.0,109.0,140.0,17.0,160.0,5.8,6.1,1.4,6.3,174.0,1.8,11.6,148.0,22.0,0.0
4.7,2.5,21.0,0.28,9.9,224.0,3087.0,18.0,112.0,144.0,17.0,220.0,5.5,6.1,0.8,7.0,201.0,1.8,11.6,152.0,15.0,0.0
6.7,3.1,23.0,0.26,6.8,238.0,5973.0,24.0,111.0,146.0,19.0,241.0,6.4,8.2,1.0,8.24,303.0,2.1,12.1,159.0,21.0,0.0
5.9,2.5,23.0,1.28,7.6,247.0,1030.0,17.0,106.0,143.0,20.0,255.0,5.5,5.8,0.6,6.7,170.0,1.9,12.7,153.0,15.0,0.0
7.1,2.5,20.0,1.1389321322000001,8.5,268.0,5002.0,16.0,113.0,136.0,11.0,275.0,6.4,5.4,1.0,8.3,236.0,1.5,12.3,151.0,10.0,0.0
5.0,3.0,26.0,1.830044057,3.2,255.0,1786.0,19.0,108.0,141.0,13.0,254.0,5.3,6.5,1.2,6.0,166.0,1.8,10.8,148.0,17.0,0.0
1.6,3.1,16.0,0.6,4.5,276.0,4725.0,22.0,110.0,145.0,25.0,269.0,5.3,7.5,1.5,7.6,210.0,1.6,12.1,150.0,28.0,0.0
5.8,3.2,23.0,0.397038306,13.0,219.0,1065.0,22.0,104.0,141.0,20.0,236.0,4.5,7.5,1.0,5.0,193.0,2.2,12.1,152.0,9.0,0.0
5.4,3.0,25.0,1.58,4.3,219.0,1959.0,21.0,116.0,147.0,13.0,227.0,5.7,7.1,0.8,7.2,232.0,2.3,11.9,155.0,23.0,0.0
7.8,2.9,17.0,1.4537114984000001,6.3,280.0,5433.0,21.0,108.0,138.0,20.0,288.0,6.0,7.1,1.1,7.139999999999999,255.0,1.9,13.0,149.0,10.0,0.0
3.0,3.5,21.0,1.394,5.5,217.6,6238.0,24.0,112.0,147.0,22.0,216.0,7.0,8.2,1.6,7.76,227.0,1.8,12.7,158.0,36.0,0.0
4.8,3.3,24.0,0.02,3.3,213.0,953.0,19.0,108.0,137.0,13.0,217.0,6.2,6.5,1.3,6.8,224.0,1.9,11.8,146.0,18.0,0.0
5.8,2.9,26.0,1.32,1.7,249.0,4857.0,22.2,106.0,141.0,15.0,257.0,4.6,7.540000000000001,1.3,5.8,187.0,1.6,11.2,148.0,40.0,1.0
6.6,3.3,19.0,2.19,6.1,239.0,7058.0,20.0,112.0,140.0,16.0,252.0,6.4,6.8,1.3,7.9,181.0,2.0,11.9,156.0,27.0,0.0
3.0,2.6,19.0,0.2,8.7,126.0,635.0,17.0,113.0,145.0,18.0,125.0,4.0,5.8,1.0,4.6,136.0,1.78,11.8,149.0,15.0,0.0
3.7,2.3,26.0,0.47,8.7,257.0,1931.0,17.0,106.0,144.0,18.0,272.0,5.0,5.8,0.6,6.2,157.0,1.8,14.7,150.0,10.0,0.0
6.2,3.3,27.0,0.73,6.4,225.0,5103.2,22.0,109.0,144.0,14.0,234.0,4.5,7.5,1.4,6.6,215.0,1.9,11.7,152.0,36.0,0.0
4.9,2.9,23.0,1.37,4.0,216.0,7148.0,22.0,111.0,146.0,18.0,215.0,5.0,7.5,1.1,7.9,220.0,1.8,11.2,152.0,37.0,0.0
7.6,3.0,23.0,2.16,8.0,258.0,4879.0,22.0,114.0,145.0,16.0,268.0,6.6,7.5,1.0,8.0,221.0,2.0,12.6,157.0,29.0,0.0
6.4,3.2,22.0,1.189893996,2.6,261.0,1935.0,20.0,110.0,140.0,15.0,285.0,6.1,6.8,1.1,7.4,216.0,2.1,12.6,158.0,23.0,0.0
6.6,2.4,23.0,0.48,5.3,275.0,1505.0,15.0,107.0,137.0,13.0,284.0,5.3,5.1,0.7,6.0,169.0,1.6,12.4,148.0,7.0,0.0
4.2,4.2,25.0,1.62,5.5,215.0,7007.0,20.0,109.0,144.0,17.0,214.0,5.2,6.8,2.2,7.1,214.0,1.9,11.9,149.0,30.0,0.0
7.3,2.6,20.0,0.304919571,8.9,256.0,4170.0,20.0,115.0,141.0,13.0,263.0,6.2,6.8,0.9,7.2,231.0,1.7,11.7,151.0,16.0,0.0
6.9,3.8,28.0,1.02,3.1,240.0,3534.6,25.0,107.0,144.0,16.0,244.0,5.1,8.5,1.4,5.18,526.0,2.5,11.8,148.0,49.0,1.0
6.3,2.6,26.0,1.02,5.2,242.0,1821.0,18.0,107.0,143.0,15.4,242.0,5.959999999999999,6.1,0.6,7.3,171.0,2.0,11.9,153.0,15.0,0.0
6.4,3.3,23.0,15.0,5.1,271.0,5637.4,22.0,113.0,146.0,17.0,282.0,5.4,7.5,1.0,8.2,300.0,2.4,11.7,160.0,30.0,0.0
6.1,2.7,23.0,0.06,9.3,245.0,2206.0,17.0,111.0,137.0,10.0,253.0,5.4,5.8,0.9,6.3,228.0,1.8,12.1,148.0,15.0,0.0
6.2,3.3,22.0,1.48,2.7,232.0,5150.6,24.0,111.0,144.0,18.0,235.0,6.0,8.2,1.1,6.92,230.0,2.3,11.8,151.0,26.0,0.0
5.8,3.5,23.0,0.75,9.2,276.0,2683.0,26.0,111.0,143.0,16.0,303.0,5.2,8.8,1.0,6.5,205.0,2.5,12.8,161.0,21.0,0.0
5.0,2.8,21.0,1.33,13.2,262.0,5969.4,21.0,110.0,145.0,20.0,265.0,5.3,7.1,0.9,7.26,226.0,1.9,12.2,154.0,29.0,0.0
5.5,3.0,29.0,1.28,5.1,282.0,879.0,18.0,106.0,140.0,13.0,285.0,5.4,6.1,0.7,6.2,193.0,2.2,11.4,150.0,15.0,0.0
4.7,2.6,25.0,0.99,5.8,221.0,3480.0,18.0,111.0,140.0,11.0,225.0,5.2,6.1,0.6,6.5,189.0,2.0,11.1,148.0,22.0,0.0
5.8,2.8,20.0,0.335199204,7.8,228.0,3992.0,19.0,108.0,138.0,16.0,222.0,5.2,6.5,0.9,6.6,207.0,1.9,11.3,143.0,10.0,0.0
6.2,3.4,22.0,1.01,11.0,244.0,3137.0,24.0,109.0,145.0,22.0,240.0,6.3,8.2,1.2,7.9,177.0,2.1,12.3,156.0,26.0,0.0
7.7,3.7,28.0,3.454761861,8.5,237.0,3391.0,22.0,114.0,146.0,12.0,242.0,6.4,7.5,1.3,7.0,200.0,2.4,12.6,153.0,27.0,0.0
5.8,4.1,23.0,1.67,5.3,260.0,5727.4,28.0,120.0,153.0,15.0,258.0,5.0,9.5,1.7,8.4,286.0,2.4,11.9,155.0,43.0,1.0
6.0,2.9,28.0,1.938,9.8,265.0,2557.0,21.0,107.0,142.0,14.0,278.0,5.9,7.1,0.7,6.8,183.0,2.2,11.9,152.0,19.0,0.0
6.3,2.8,29.0,0.532454908,3.1,238.0,2946.0,18.0,108.0,142.0,11.0,247.0,5.9,6.1,0.8,7.1,301.0,2.0,11.5,149.0,22.0,1.0
6.8,3.5,32.0,1.21,10.1,273.0,879.0,25.0,101.0,139.0,14.0,274.0,5.8,8.5,1.8,6.1,138.0,1.7,12.6,151.0,22.0,0.0
4.9,3.4,22.0,0.49,7.6,257.0,2192.0,21.0,110.0,144.0,19.0,267.0,5.7,7.1,1.3,6.6,189.0,2.0,12.4,157.0,20.0,0.0
5.8,2.8,19.0,1.27,7.8,224.0,1790.0,16.0,112.0,139.0,14.0,236.0,4.8,5.4,1.2,5.9,169.0,1.6,11.8,142.0,13.0,0.0
7.1,2.3,22.0,0.44,8.5,225.0,2841.0,20.0,108.0,139.0,15.0,230.0,4.4,6.8,0.7,5.6,206.0,1.5,11.5,147.0,12.0,0.0
7.7,3.1,26.0,0.49,5.4,246.0,2362.0,21.0,107.0,141.0,15.0,250.0,6.3,7.1,1.3,7.5,202.0,1.9,11.3,146.0,16.0,0.0
2.7,3.3,21.0,2.54,2.7,200.0,3136.8,24.0,112.0,148.0,21.0,215.0,5.8,8.2,1.0,6.040000000000001,376.0,2.3,12.5,156.0,41.0,0.0
5.5,2.6,25.0,0.68,2.6,247.0,3710.0,18.0,108.0,143.0,16.0,257.0,4.8,6.1,1.1,5.9,207.0,1.6,10.5,148.0,29.0,0.0
3.0,3.3,20.0,1.22,1.7,228.0,3437.8,20.0,114.0,149.0,23.0,234.0,7.0,6.8,1.5,7.08,171.0,1.8,12.4,160.0,37.0,1.0
6.0,2.3,23.0,0.31,9.1,177.0,2472.0,17.0,110.0,141.0,13.0,186.0,4.7,5.8,0.8,6.0,175.0,1.6,11.8,149.0,13.0,0.0
7.2,2.9,26.0,0.539091027,5.1,249.0,3301.0,18.0,109.0,143.0,16.0,258.0,6.4,6.1,1.1,6.340000000000001,377.0,1.8,11.6,150.0,42.0,1.0
3.0,2.9,21.0,1.03,3.1,270.0,2567.0,18.0,111.0,146.0,21.0,266.0,5.8,6.1,1.3,6.5,186.0,1.6,11.8,152.0,28.0,0.0
6.3,3.1,23.0,2.7444381210000004,8.6,244.0,3579.6,19.0,115.0,144.0,11.0,244.0,5.9,7.8,1.1,7.1,345.0,2.0,11.2,146.0,29.0,0.0
5.9,3.3,21.0,1.35,7.8,190.0,4424.0,24.0,116.0,148.0,19.0,193.0,6.5,8.2,1.2,8.2,204.0,2.1,12.0,156.0,27.0,0.0
6.0,2.6,24.0,3.71,3.6,244.0,953.0,20.0,104.0,136.0,14.0,247.0,5.3,6.8,0.5,6.0,169.0,2.1,10.8,144.0,5.0,0.0
6.0,2.8,23.0,0.66,9.6,294.0,3252.0,16.0,112.0,135.0,10.0,322.0,8.5,5.4,0.3,7.220000000000001,160.0,2.4,11.4,155.0,21.0,0.0
7.1,3.6,18.0,1.9,9.9,268.0,3604.0,24.0,118.0,148.0,19.0,268.0,6.5,8.2,1.4,7.6,210.0,2.2,12.7,160.0,29.0,0.0
5.9,3.6,25.0,3.29,7.4,215.0,3792.6,23.0,116.0,148.0,14.0,216.0,5.4,7.8,1.3,5.659999999999999,350.0,2.3,11.6,153.0,49.0,0.0
6.6,3.6,21.0,2.2903173,2.8,253.0,1929.0,18.0,115.0,142.0,13.0,257.0,5.8,6.1,1.4,6.4,155.0,2.2,13.1,151.0,36.0,0.0
4.8,3.3,25.0,1.56,0.7,229.0,3578.0,25.0,104.0,144.0,22.0,230.0,5.5,8.5,1.9,7.1,177.0,1.4,11.2,149.0,35.0,0.0
4.7,2.5,24.0,2.72,11.4,250.0,3229.0,20.0,112.0,143.0,15.0,253.0,6.2,6.8,0.7,7.1,204.0,1.8,10.4,150.0,18.0,0.0
5.6,3.7,22.0,0.57,2.9,231.0,6602.0,20.0,114.0,142.0,14.0,243.0,6.1,6.8,1.7,6.6,228.0,2.0,10.6,151.0,33.0,0.0
6.4,3.2,24.0,0.907684065,2.4,261.0,4869.4,21.0,110.0,141.0,14.0,270.0,5.6,7.1,1.2,7.2,324.0,2.0,11.6,144.0,42.0,1.0
6.0,2.8,23.0,0.3109413689999999,15.0,256.0,4032.0,21.0,110.0,143.0,16.0,277.0,5.1,7.1,0.7,7.3,216.0,2.1,12.6,162.0,19.0,0.0
5.2,2.3,24.0,1.01,8.3,242.0,3521.0,17.0,107.0,141.0,17.0,242.0,5.4,5.8,0.6,7.1,180.0,1.7,11.7,150.0,15.0,0.0
7.4,3.9,19.0,0.81,5.4,246.0,3641.0,27.0,114.0,142.0,15.0,257.0,5.4,9.2,2.0,7.1,193.0,1.9,12.9,156.0,35.0,0.0
7.2,3.2,29.0,0.3109413689999999,8.2,260.0,3279.0,18.0,108.0,141.0,10.0,279.0,5.6,6.1,0.9,6.8,164.0,2.2,12.6,154.0,22.0,0.0
6.7,3.1,22.0,1.069618869,7.1,238.0,4166.0,17.0,110.0,136.0,9.0,255.0,5.0,5.8,1.1,7.1,229.0,2.0,12.4,154.0,19.0,0.0
7.0,2.8,27.0,0.251491294,3.7,274.0,5249.6,19.0,109.0,140.0,12.0,280.0,5.8,6.5,0.9,7.9,312.0,1.8,11.0,150.0,42.0,0.0
5.8,2.8,26.0,0.87,22.0,131.0,2401.0,23.0,108.0,144.0,16.0,132.0,5.1,7.8,0.8,5.9,171.0,2.0,14.0,152.0,22.0,0.0
5.1,3.4,26.0,0.71,1.0,237.0,5460.0,21.0,107.0,146.0,20.0,233.0,5.2,7.1,1.8,8.4,196.0,1.6,11.6,151.0,35.0,1.0
4.5,3.0,26.0,0.239806053,3.8,233.0,1025.0,23.0,109.0,143.0,15.0,245.0,5.6,7.8,1.4,6.4,191.0,1.6,12.8,147.0,29.0,1.0
6.3,2.5,23.0,0.281003025,6.7,272.0,3672.0,19.0,104.0,139.0,19.0,277.0,5.8,6.5,0.8,7.4,204.0,1.7,12.6,145.0,10.0,0.0
6.2,2.8,17.0,1.255610663,9.5,201.0,3463.0,19.0,112.0,138.0,16.0,211.0,4.9,6.5,0.8,7.0,248.0,2.0,13.9,153.0,14.0,0.0
5.5,3.4,21.0,1.69,5.9,227.0,4393.6,24.0,110.0,145.0,21.0,229.0,5.3,8.2,1.7,6.42,400.0,1.8,12.4,155.0,44.0,0.0
5.6,3.0,21.0,1.28,5.9,232.0,1194.0,21.0,110.0,142.0,17.0,239.0,5.3,7.1,1.1,5.8,168.0,2.0,11.2,150.0,24.0,0.0
6.0,3.1,23.0,0.69,6.3,251.4,4618.4,21.0,112.0,145.0,16.0,260.0,6.1,7.1,1.2,7.160000000000001,241.0,1.9,12.2,155.0,28.0,0.0
5.7,3.5,27.0,1.15,7.4,244.0,937.0,17.0,104.0,141.0,16.0,251.0,5.0,5.8,1.5,6.4,175.0,2.0,11.7,146.0,15.0,0.0
5.6,3.0,23.0,0.29,3.8,240.0,844.0,20.0,102.0,136.0,17.0,254.0,5.0,6.8,1.0,5.7,165.0,2.1,11.5,141.0,12.0,0.0
6.0,3.0,22.0,1.87,6.7,242.0,2713.6,23.0,113.0,145.0,17.0,241.0,5.7,7.8,0.8,7.4,211.0,2.2,12.2,153.0,29.0,0.0
5.6,2.7,25.0,0.58,5.8,241.0,700.0,22.0,108.0,142.0,16.0,241.0,5.0,7.5,0.8,5.6,186.0,1.8,12.1,150.0,16.0,0.0
7.1,3.1,23.0,2.23,3.2,244.0,5229.0,22.0,114.0,145.0,14.0,255.0,4.9,7.5,1.0,7.459999999999999,305.0,2.1,11.5,157.0,29.0,0.0
6.6,2.9,31.0,0.329109148,6.3,244.0,6986.0,20.0,105.0,144.0,14.0,251.0,4.7,6.8,1.0,6.6,198.0,1.9,11.8,149.0,22.0,0.0
6.3,3.6,30.0,3.16,4.5,233.0,4407.4,28.0,111.0,146.0,11.0,244.0,4.7,9.5,1.2,5.800000000000001,443.0,2.4,12.0,155.0,49.0,0.0
6.2,3.5,23.0,2.14,5.2,223.0,6696.0,22.0,113.0,147.0,17.0,228.0,4.8,7.5,1.4,6.7,217.0,2.1,11.0,152.0,36.0,1.0
4.9,2.8,23.0,2.04,2.6,218.0,1287.0,20.0,105.0,142.0,20.0,215.0,4.4,6.8,1.0,5.9,172.0,1.8,11.0,143.0,14.0,0.0
5.1,2.6,25.0,0.08,9.0,249.0,1516.0,15.0,104.0,139.0,16.0,253.0,5.4,5.1,0.8,6.5,172.0,1.8,11.6,148.0,16.0,0.0
7.8,3.1,23.0,2.57,5.9,250.0,2603.0,23.0,110.0,147.0,21.0,265.0,5.5,7.8,0.8,6.1,152.0,2.3,11.7,160.0,27.0,0.0
5.6,2.8,25.0,0.54,5.8,259.0,1946.0,18.0,106.0,140.0,16.0,270.0,6.4,6.1,0.7,7.5,243.0,2.2,12.2,150.0,12.0,0.0
4.7,2.7,20.0,0.39,10.1,195.0,1471.0,17.0,110.0,139.0,14.0,198.0,4.5,5.8,0.9,5.9,203.0,1.8,10.6,146.0,8.0,0.0
8.2,3.5,23.0,0.08,16.0,152.0,2682.0,26.0,113.0,146.0,17.0,157.0,5.8,8.8,1.0,7.2,250.0,2.5,14.3,153.0,14.0,0.0
5.5,3.2,28.0,0.38,10.1,265.0,1423.0,19.0,106.0,142.0,15.0,273.0,6.2,6.5,1.1,6.4,217.0,2.0,14.2,152.0,22.0,0.0
6.0,3.9,28.0,2.45,4.8,229.0,3534.6,23.0,108.0,146.0,17.0,239.0,5.9,7.8,1.6,4.880000000000001,499.0,2.2,12.7,155.0,42.0,1.0
5.9,2.8,20.0,1.5223204,4.1,290.0,4258.2,21.0,113.0,138.0,11.0,298.0,5.6,7.1,0.8,7.9,249.0,2.0,10.6,150.0,23.0,0.0
4.5,3.7,23.0,2.2,1.9,222.0,2903.0,22.0,111.0,141.0,13.0,220.0,4.8,7.5,1.0,6.0,189.0,2.7,11.8,144.0,24.0,0.0
1.5,2.9,22.0,1.31,7.9,224.0,1392.0,21.0,106.0,143.0,21.0,222.0,5.4,7.1,0.7,6.4,165.0,2.2,12.8,155.0,14.0,0.0
6.4,2.8,21.0,1.046024585,7.9,253.0,2373.0,21.0,114.0,143.0,14.0,257.0,6.3,7.1,0.8,7.0,180.0,2.1,12.0,153.0,10.0,0.0
6.8,3.0,27.0,6.17,8.7,264.0,3179.0,21.0,104.0,141.0,17.0,272.0,5.7,7.1,0.7,6.5,190.0,2.3,12.0,150.0,24.0,0.0
5.5,2.8,19.0,0.47,3.5,225.0,2231.0,21.0,108.0,141.0,21.0,224.0,6.3,7.1,1.4,7.6,157.0,1.5,12.1,150.0,28.0,0.0
8.1,3.1,30.0,0.586021665,12.0,243.0,3382.0,19.0,110.0,143.0,9.0,253.0,5.2,6.5,0.8,6.5,211.0,2.2,11.7,153.0,22.0,0.0
4.9,2.4,27.0,1.75,6.1,251.0,845.0,16.0,106.0,140.0,14.0,266.0,5.4,5.4,0.5,6.2,132.0,1.9,11.4,151.0,15.0,0.0
2.2,3.8,22.0,2.03,6.9,255.0,4677.6,21.0,115.0,150.0,20.0,271.0,5.3,7.1,1.3,7.5,231.0,2.4,12.5,166.0,43.0,0.0
7.7,3.0,25.0,1.802,7.7,290.0,4209.0,23.0,113.0,142.0,11.0,305.0,6.0,7.8,0.9,7.9,217.0,2.2,12.3,158.0,28.0,0.0
4.0,3.1,25.0,0.51,6.4,261.0,1412.0,19.0,107.0,144.0,18.0,265.0,5.0,6.5,1.2,6.0,173.0,1.9,12.4,149.0,22.0,0.0
6.5,3.1,24.0,1.15,5.0,246.0,3488.2,20.0,109.0,142.0,16.0,250.0,5.2,6.8,1.0,6.8,212.0,2.1,11.6,148.0,26.0,0.0
7.5,3.9,27.0,2.05,7.0,232.0,4165.4,21.0,111.0,145.0,14.0,239.0,6.1,7.1,1.4,4.84,540.0,2.5,12.4,158.0,42.0,1.0
5.1,3.0,22.0,0.5,12.2,235.0,2822.0,20.0,112.0,144.0,18.0,236.0,6.3,6.8,0.9,7.4,230.0,2.1,12.4,152.0,26.0,0.0
6.0,3.3,27.0,0.210891578,14.3,211.0,1447.0,20.0,105.0,140.0,14.0,232.0,5.0,6.8,2.0,6.4,199.0,1.3,12.3,151.0,22.0,0.0
6.7,4.1,22.0,1.2,6.0,258.0,5509.0,24.0,112.0,147.0,19.0,279.0,5.6,8.2,1.7,8.2,255.0,2.4,12.7,160.0,31.0,0.0
8.0,3.2,25.0,0.1157734219999999,5.1,355.0,5076.8,22.0,111.0,142.0,14.0,363.0,6.9,7.5,1.4,7.339999999999999,346.0,1.8,11.6,150.0,42.0,0.0
6.2,3.2,28.0,2.05,2.6,223.0,4927.8,22.0,108.0,143.0,12.0,227.0,5.0,7.5,1.1,8.1,231.0,2.1,11.3,146.0,34.0,1.0
6.2,2.4,25.0,0.33,3.3,161.0,4931.0,18.0,112.0,139.0,8.0,166.0,5.3,6.1,0.8,6.5,227.0,1.6,11.9,151.0,14.0,0.0
5.0,3.9,22.0,1.23,9.0,231.0,3730.0,23.0,112.0,146.0,19.0,230.0,6.1,7.8,1.7,7.7,236.0,2.2,12.6,155.0,30.0,0.0
5.8,3.4,25.0,0.65,4.8,254.0,7258.0,22.0,103.0,142.0,21.0,264.0,5.9,7.5,1.4,7.4799999999999995,208.0,2.0,12.1,158.0,35.0,0.0
5.2,3.4,22.0,1.32,7.0,180.0,4049.4,26.0,111.0,148.0,20.0,176.0,4.9,8.8,1.7,7.7,271.0,1.7,11.9,154.0,46.0,0.0
5.6,3.2,23.0,0.21,5.6,307.0,3536.0,19.0,110.0,144.0,19.0,305.0,7.0,6.5,1.8,8.5,167.0,1.4,12.0,154.0,35.0,0.0
5.4,2.5,21.0,1.41,5.5,245.0,1996.0,20.0,104.0,144.0,25.0,246.0,5.2,6.8,0.6,6.2,166.0,1.9,10.8,150.0,14.0,0.0
5.7,3.1,23.0,1.34,6.3,234.0,2541.0,22.0,106.0,141.0,18.0,241.0,5.6,7.5,1.1,7.1,183.0,2.0,11.4,150.0,21.0,0.0
6.8,2.7,21.0,0.3,7.1,270.0,2182.0,18.0,108.0,142.0,19.0,282.0,5.2,6.1,0.9,6.4,203.0,1.9,12.3,147.0,12.0,0.0
7.4,3.1,17.0,0.11,7.7,263.0,2097.0,23.0,108.0,146.0,28.0,285.0,4.9,7.8,1.5,6.3,202.0,1.7,11.62,162.0,30.0,0.0
6.7,2.6,18.0,0.43,5.0,250.0,5044.4,18.0,112.0,142.0,20.0,259.0,6.6,6.1,0.9,8.2,322.0,1.7,10.8,155.0,20.0,0.0
6.6,4.0,28.0,2.38,3.5,241.0,3645.4,23.0,111.0,147.0,15.0,249.0,5.6,7.8,1.6,7.2,654.0,2.4,12.7,158.0,42.0,0.0
2.4,4.0,18.0,1.09,7.5,204.0,4065.8,24.0,118.0,148.0,19.0,206.0,5.4,8.2,1.8,7.9,242.0,2.2,12.9,160.0,34.0,1.0
5.6,3.6,27.0,2.9,7.7,241.0,4818.0,25.0,112.0,145.0,13.0,248.0,5.2,8.5,1.3,6.8,203.0,2.3,12.3,156.0,34.0,0.0
7.6,2.8,28.0,0.269147139,4.8,242.0,4885.0,22.0,109.0,145.0,15.0,251.0,5.6,7.5,0.9,7.32,228.0,1.9,11.5,152.0,22.0,0.0
7.5,3.2,24.0,0.6256,9.5,244.0,2703.0,19.0,109.0,141.0,14.0,246.0,5.3,6.5,1.0,6.3,192.0,2.2,11.9,147.0,22.0,0.0
5.1,3.1,20.0,3.624235848,14.9,250.0,2535.0,19.0,115.0,140.0,12.0,260.0,5.9,6.5,0.8,7.4,184.0,2.3,12.1,156.0,20.0,0.0
6.0,3.8,23.0,1.416064785,4.0,251.0,3145.0,25.0,113.0,143.0,14.0,249.0,5.1,8.5,2.2,6.5,184.0,1.6,12.1,149.0,27.0,0.0
3.4,3.9,23.0,0.53,5.3,240.0,4923.0,25.0,113.0,148.0,22.0,244.0,8.8,8.5,1.7,7.26,230.0,2.2,12.2,162.0,35.0,0.0
6.7,3.3,26.0,1.9992,5.8,248.0,2088.0,21.0,107.0,141.0,15.0,250.0,6.0,7.1,1.4,6.8,189.0,1.9,11.7,147.0,26.0,0.0
5.9,2.4,19.0,0.428597775,7.1,200.0,923.0,16.0,109.0,141.0,19.0,205.0,4.8,5.4,0.6,6.1,194.0,1.7,11.5,149.0,9.0,0.0
